id,original_title,popularity,release_date,title,vote_average,vote_count,month,day_of_week
297466,A Reunion,0.6,2014-06-01,A Reunion,7.0,2,6,Sunday
297053,Return of the River,0.6,2014-10-11,Return of the River,7.0,1,10,Saturday
295801,Tomato Republic,0.6,2014-04-09,Tomato Republic,7.0,1,4,Wednesday
295545,Mike The Knight: Journey To Dragon Mountain,0.6,2014-09-15,Mike The Knight: Journey To Dragon Mountain,7.0,1,9,Monday
294590,Sounding the Alarm: Battling the Autism Epidemic,0.6,2014-04-15,Sounding the Alarm: Battling the Autism Epidemic,7.0,1,4,Tuesday
294302,Delivery,0.6,2014-09-16,Delivery,7.0,2,9,Tuesday
289748,Pixel Poetry,0.6,2014-08-15,Pixel Poetry,7.0,1,8,Friday
289260,The Art of Playing,0.6,2014-03-20,The Art of Playing,7.0,1,3,Thursday
288842,Time Machine: The Journey Back,0.6,2014-07-08,Time Machine: The Journey Back,7.0,2,7,Tuesday
281932,ErOddity(s),0.6,2014-09-26,ErOddity(s),7.0,1,9,Friday
274685,Shake the Dust,0.6,2014-06-05,Shake the Dust,7.0,2,6,Thursday
272726,Dude Where's My Dog?,0.6,2014-06-12,Dude Where's My Dog?,7.0,1,6,Thursday
267752,#chicagoGirl,0.6,2014-05-18,#chicagoGirl,7.0,1,5,Sunday
260684,"Maravilla, Un Luchador",0.6,2014-05-29,"Maravilla, Un Luchador",7.0,1,5,Thursday
259743,Mad Dog: Gaddafi's Secret World,0.6,2014-04-11,Mad Dog: Gaddafi's Secret World,7.0,2,4,Friday
257279,Spies of Mississippi,0.6,2014-02-10,Spies of Mississippi,7.0,2,2,Monday
257241,The David Dance,0.6,2014-03-08,The David Dance,7.0,1,3,Saturday
255783,XXII Winter Olympics Opening Ceremony,0.6,2014-02-07,XXII Winter Olympics Opening Ceremony,7.0,1,2,Friday
254120,Through a Lens Darkly: Black Photographers and the Emergence of a People,0.6,2014-01-18,Through a Lens Darkly: Black Photographers and the Emergence of a People,7.0,2,1,Saturday
252504,El cerrajero,0.6,2014-01-21,Lock Charmer,7.0,1,1,Tuesday
250833,Happiness,0.6,2014-01-17,Happiness,7.0,3,1,Friday
250722,Freedom Summer,0.6,2014-01-17,Freedom Summer,7.0,2,1,Friday
250652,Cesar's Last Fast,0.6,2014-04-17,Cesar's Last Fast,7.0,1,4,Thursday
240501,Away From Here,0.6,2014-05-17,Away From Here,7.0,2,5,Saturday
204016,In No Great Hurry: 13 Lessons in Life with Saul Leiter,0.6,2014-01-03,In No Great Hurry: 13 Lessons in Life with Saul Leiter,7.0,4,1,Friday
203044,A Will for the Woods,0.6,2014-08-15,A Will for the Woods,7.0,1,8,Friday
200392,Purgatorio: Viaje al corazón de la frontera,0.6,2014-10-03,Purgatorio: A Journey Into the Heart of the Border,7.0,3,10,Friday
341749,Run for Your Life,0.6,2014-10-04,Run for Your Life,6.9,5,10,Saturday
303285,R.E.M. By MTV,0.6,2014-11-24,R.E.M. By MTV,6.9,4,11,Monday
298714,X: Past Is Present,0.6,2014-11-18,X: Past Is Present,6.9,4,11,Tuesday
283097,Lost In Detroit 2,0.6,2014-07-23,Lost In Detroit 2,6.9,4,7,Wednesday
275603,The Portal,0.6,2014-03-22,The Portal,6.9,7,3,Saturday
299317,Evolution's Achilles' Heels,0.6,2014-10-17,Evolution's Achilles' Heels,6.8,3,10,Friday
259959,All About Ann: Governor Richards of the Lone Star State,0.6,2014-04-28,All About Ann: Governor Richards of the Lone Star State,6.8,3,4,Monday
259355,Cameron's Book of Love,0.6,2014-03-21,Cameron's Book of Love,6.8,3,3,Friday
365152,Downstairs,0.6,2014-10-19,Downstairs,6.8,4,10,Sunday
340991,The Hitch,0.6,2014-05-10,The Hitch,6.8,4,5,Saturday
336630,Collision Point: The Race to Clean Up Space,0.6,2014-02-25,Collision Point: The Race to Clean Up Space,6.8,2,2,Tuesday
321644,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,0.6,2014-10-16,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,6.8,4,10,Thursday
295891,Jerrod Carmichael: Love at the Store,0.6,2014-10-04,Jerrod Carmichael: Love at the Store,6.8,4,10,Saturday
285463,Dos disparos,0.6,2014-09-29,Two Shots Fired,6.8,4,9,Monday
272778,ThuleTuvalu,0.6,2014-11-13,ThuleTuvalu,6.8,3,11,Thursday
268677,Words with Gods,0.6,2014-10-10,Words with Gods,6.8,2,10,Friday
289450,Driving Miss Daisy,0.6,2014-06-04,Driving Miss Daisy,6.7,5,6,Wednesday
305042,Lost: Mh 370,0.6,2014-01-01,Lost: Mh 370,6.7,3,1,Wednesday
302227,Happy Go Lucky,0.6,2014-11-21,Happy Go Lucky,6.7,3,11,Friday
279960,I Am Road Comic,0.6,2014-04-14,I Am Road Comic,6.7,3,4,Monday
261426,Human Revolution - Deus EX,0.6,2014-03-27,Human Revolution - Deus EX,6.7,3,3,Thursday
253273,Patrick's Day,0.6,2014-03-08,Patrick's Day,6.7,3,3,Saturday
293861,Imagine I'm Beautiful,0.6,2014-01-01,Imagine I'm Beautiful,6.6,4,1,Wednesday
251197,La Bare,0.6,2014-06-27,La Bare,6.6,5,6,Friday
173917,Stand Clear of the Closing Doors,0.6,2014-05-24,Stand Clear of the Closing Doors,6.6,5,5,Saturday
423431,Drain the Bermuda Triangle,0.6,2014-10-30,Drain the Bermuda Triangle,6.5,2,10,Thursday
423268,Where The Devil Dwells,0.6,2014-01-01,Where The Devil Dwells,6.5,2,1,Wednesday
386879,The Passing,0.6,2014-10-27,The Passing,6.5,2,10,Monday
375729,The Looking Planet,0.6,2014-04-16,The Looking Planet,6.5,6,4,Wednesday
366898,Somewhere Down the Line,0.6,2014-11-14,Somewhere Down the Line,6.5,2,11,Friday
347679,Thresher,0.6,2014-10-13,Thresher,6.5,2,10,Monday
346942,Short Plays,0.6,2014-06-05,Short Plays,6.5,2,6,Thursday
345344,You Won't Regret That Tattoo,0.6,2014-06-11,You Won't Regret That Tattoo,6.5,1,6,Wednesday
339913,Lila,0.6,2014-10-07,Lila,6.5,4,10,Tuesday
334717,The Stomach,0.6,2014-09-21,The Stomach,6.5,2,9,Sunday
318340,Life of Ryan: Caretaker Manager,0.6,2014-06-05,Life of Ryan: Caretaker Manager,6.5,3,6,Thursday
304892,Selena Gomez: Living the Dream,0.6,2014-07-22,Selena Gomez: Living the Dream,6.5,2,7,Tuesday
302665,La Coupe,0.6,2014-01-18,La Coupe,6.5,2,1,Saturday
300480,Simple Minds: Celebrate (Live at the SSE Hydro Glasgow),0.6,2014-08-08,Simple Minds: Celebrate (Live at the SSE Hydro Glasgow),6.5,1,8,Friday
298171,Strange Thing,0.6,2014-02-08,Strange Thing,6.5,1,2,Saturday
296957,La Carnada,0.6,2014-04-17,La Carnada,6.5,2,4,Thursday
295154,Night of the Living Dead,0.6,2014-10-24,Night of the Living Dead,6.5,1,10,Friday
293595,Slave Trade: How Prince Remade the Music Business,0.6,2014-07-08,Slave Trade: How Prince Remade the Music Business,6.5,2,7,Tuesday
286880,The Passenger,0.6,2014-02-11,The Passenger,6.5,3,2,Tuesday
274386,Lake Los Angeles,0.6,2014-06-14,Lake Los Angeles,6.5,2,6,Saturday
270048,Phantom Limb,0.6,2014-05-14,Phantom Limb,6.5,2,5,Wednesday
263978,Summer's Shadow,0.6,2014-06-23,Summer's Shadow,6.5,1,6,Monday
258510,Love in the Time of Advertising,0.6,2014-03-20,Love in the Time of Advertising,6.5,1,3,Thursday
248888,Questioning Darwin,0.6,2014-02-10,Questioning Darwin,6.5,2,2,Monday
238820,Mercedes Sosa: La voz de Latinoamérica,0.6,2014-01-24,"Mercedes Sosa, The Voice of Latin America",6.5,4,1,Friday
297644,Secrets of Her Majesty's Secret Service,0.6,2014-01-01,Secrets of Her Majesty's Secret Service,6.4,7,1,Wednesday
301865,World of Warcraft: Looking For Group,0.6,2014-11-08,World of Warcraft: Looking For Group,6.4,5,11,Saturday
199374,Min søsters børn i Afrika,0.6,2014-02-02,My Sister's Kids in Africa,6.4,5,2,Sunday
418087,Dust,0.6,2014-01-01,Dust,6.3,3,1,Wednesday
279016,Lady Peacock,0.6,2014-01-01,Lady Peacock,6.3,3,1,Wednesday
273914,Uncertain Terms,0.6,2014-06-14,Uncertain Terms,6.3,6,6,Saturday
270700,Waiting in the Wings: The Musical,0.6,2014-04-01,Waiting in the Wings: The Musical,6.3,3,4,Tuesday
250667,Private Violence,0.6,2014-01-19,Private Violence,6.3,3,1,Sunday
237808,Quod erat demonstrandum,0.6,2014-05-18,Quod erat demonstrandum,6.3,3,5,Sunday
251208,Kung Fu Elliot,0.6,2014-01-17,Kung Fu Elliot,6.3,7,1,Friday
527699,Weekend of a Champion,0.6,2014-05-20,Weekend of a Champion,6.3,4,5,Tuesday
408300,Lego Star Wars: The Yoda Chronicles - Raid on Coruscant,0.6,2014-09-07,Lego Star Wars: The Yoda Chronicles - Raid on Coruscant,6.3,4,9,Sunday
340181,Comeback Dad,0.6,2014-06-21,Comeback Dad,6.3,4,6,Saturday
326255,Meet the Hitlers,0.6,2014-10-17,Meet the Hitlers,6.3,4,10,Friday
282795,Brick by Brick: Inside Lego,0.6,2014-04-17,Brick by Brick: Inside Lego,6.3,2,4,Thursday
91311,The Trouble with the Truth,0.6,2011-10-21,The Trouble with the Truth,6.3,4,10,Friday
481361,A Haunting on Washington Avenue: The Temple Theatre,0.6,2014-11-17,A Haunting on Washington Avenue: The Temple Theatre,6.2,5,11,Monday
320701,The Coffee Shop,0.6,2014-01-01,The Coffee Shop,6.2,3,1,Wednesday
330995,Flutter,0.6,2014-04-04,Flutter,6.1,4,4,Friday
319986,Grace,0.6,2014-04-18,Grace,6.1,4,4,Friday
300820,Se Deus Vier Que Venha Armado,0.6,2014-11-22,If God Comes Let Him Bring a Gun,6.1,5,11,Saturday
530253,D Is for Deloused,0.6,2014-10-02,D Is for Deloused,6.0,1,10,Thursday
509993,El Triángulo Rosa y la cura Nazi para la Homosexualidad,0.6,2014-03-07,The Pink Triangle and the Nazi Cure for Homosexuality,6.0,1,3,Friday
473210,Transmormon,0.6,2014-02-01,Transmormon,6.0,1,2,Saturday
471141,The Pinkprint Movie,0.6,2014-12-19,The Pinkprint Movie,6.0,1,12,Friday
468857,Why Sharks Attack,0.6,2014-05-07,Why Sharks Attack,6.0,3,5,Wednesday
455309,Van Morrison: Another Glorious Decade,0.6,2014-05-02,Van Morrison: Another Glorious Decade,6.0,1,5,Friday
444558,Beard Off,0.6,2014-07-21,Beard Off,6.0,1,7,Monday
434796,Inverse,0.6,2014-02-09,Inverse,6.0,1,2,Sunday
425518,"Hello, Again",0.6,2014-09-19,"Hello, Again",6.0,1,9,Friday
419476,Snackpocalypse,0.6,2014-09-02,Snackpocalypse,6.0,7,9,Tuesday
414696,Cry Now,0.6,2014-07-26,Cry Now,6.0,1,7,Saturday
412446,Bacheh,0.6,2014-10-11,The Baby,6.0,1,10,Saturday
411926,Grand Auto Theft: L.A.,0.6,2014-10-01,Grand Auto Theft: L.A.,6.0,1,10,Wednesday
409558,One Weekend,0.6,2014-10-04,One Weekend,6.0,1,10,Saturday
408175,The Amish: Shunned,0.6,2014-02-04,The Amish: Shunned,6.0,1,2,Tuesday
401264,The Power of the Heart,0.6,2014-10-07,The Power of the Heart,6.0,2,10,Tuesday
397389,Grind,0.6,2014-04-12,Grind,6.0,1,4,Saturday
392475,Batman: Evolution,0.6,2014-02-07,Batman: Evolution,6.0,1,2,Friday
391876,Headspace,0.6,2014-05-19,Headspace,6.0,1,5,Monday
391478,SexLife,0.6,2014-08-12,SexLife,6.0,2,8,Tuesday
387468,Boxgirl,0.6,2014-10-31,Boxgirl,6.0,1,10,Friday
379773,Born Schizophrenic: January's Story,0.6,2014-05-27,Born Schizophrenic: January's Story,6.0,1,5,Tuesday
379273,Galapagos Realm Of Giant Sharks,0.6,2014-11-26,Galapagos Realm Of Giant Sharks,6.0,1,11,Wednesday
377403,No Control,0.6,2014-11-15,No Control,6.0,1,11,Saturday
374945,Hands of Bresson,0.6,2014-01-02,Hands of Bresson,6.0,1,1,Thursday
370809,Maku,0.6,2014-01-01,Veil,6.0,2,1,Wednesday
368044,Miskatonic University,0.6,2014-04-11,Miskatonic University,6.0,1,4,Friday
361927,Frontline: Generation Like,0.6,2014-02-18,Frontline: Generation Like,6.0,2,2,Tuesday
361459,Space Ninja: The Animated Movie,0.6,2014-10-24,Space Ninja: The Animated Movie,6.0,1,10,Friday
358702,Clarity,0.6,2014-10-08,Clarity,6.0,1,10,Wednesday
357112,So You've Grown Attached,0.6,2014-04-26,So You've Grown Attached,6.0,1,4,Saturday
353414,Bing Crosby: Rediscovered,0.6,2014-12-02,Bing Crosby: Rediscovered,6.0,1,12,Tuesday
348517,Whispers Among Wolves,0.6,2014-08-05,Whispers Among Wolves,6.0,2,8,Tuesday
344332,Assumption of Risk,0.6,2014-03-28,Assumption of Risk,6.0,1,3,Friday
341426,American Experience: 1964,0.6,2014-01-14,American Experience: 1964,6.0,1,1,Tuesday
339174,Becoming Anita Ekberg,0.6,2014-05-07,Becoming Anita Ekberg,6.0,1,5,Wednesday
336765,She Lights Up Well,0.6,2014-09-17,She Lights Up Well,6.0,1,9,Wednesday
332690,The Banishing,0.6,2014-10-10,The Banishing,6.0,1,10,Friday
332543,A Genius Leaves the Hood - The Unauthorized Story of Jay Z,0.6,2014-03-21,A Genius Leaves the Hood - The Unauthorized Story of Jay Z,6.0,2,3,Friday
331738,Between Times,0.6,2014-10-24,Between Times,6.0,1,10,Friday
329851,Để Mai Tính 2,0.6,2014-01-01,Let Hoi Decide,6.0,1,1,Wednesday
329761,Bring It On: A Tribute to Broadway,0.6,2014-08-31,Bring It On: A Tribute to Broadway,6.0,2,8,Sunday
329539,SBK The-Movie,0.6,2014-12-13,SBK The-Movie,6.0,1,12,Saturday
328561,Flyover Country,0.6,2014-01-12,Flyover Country,6.0,1,1,Sunday
324470,Comic Book Heaven,0.6,2014-02-15,Comic Book Heaven,6.0,1,2,Saturday
322712,"Fear Town, USA",0.6,2014-04-17,"Fear Town, USA",6.0,4,4,Thursday
317156,Kids Get Dead 2: The Kids Get Deader,0.6,2014-06-21,Kids Get Dead 2: The Kids Get Deader,6.0,1,6,Saturday
316958,Tasmanian Tiger,0.6,2014-04-16,Tasmanian Tiger,6.0,1,4,Wednesday
316611,Killing Jimmy Hoffa,0.6,2014-11-11,Killing Jimmy Hoffa,6.0,1,11,Tuesday
313683,Bear Cop,0.6,2014-04-11,Bear Cop,6.0,1,4,Friday
313330,Hellyfish,0.6,2014-10-24,Hellyfish,6.0,3,10,Friday
313093,The Christmas Switch,0.6,2014-12-22,The Christmas Switch,6.0,1,12,Monday
311220,Twink,0.6,2014-11-18,Twink,6.0,3,11,Tuesday
308335,Zero Tolerance,0.6,2014-03-02,Zero Tolerance,6.0,1,3,Sunday
307467,The Owl,0.6,2014-12-02,The Owl,6.0,1,12,Tuesday
307144,Scarlet's Witch,0.6,2014-12-12,Scarlet's Witch,6.0,2,12,Friday
306941,Lee Mack - Hit the Road Mack,0.6,2014-12-01,Lee Mack - Hit the Road Mack,6.0,1,12,Monday
305244,The Key,0.6,2014-11-21,The Key,6.0,1,11,Friday
305161,Matt Walker: H8R,0.6,2014-09-25,Matt Walker: H8R,6.0,1,9,Thursday
305048,The Historian,0.6,2014-11-07,The Historian,6.0,1,11,Friday
305023,Rubberhead,0.6,2014-11-18,Rubberhead,6.0,2,11,Tuesday
304599,Simhall,0.6,2014-10-10,Bath House,6.0,2,10,Friday
302790,Silk,0.6,2014-05-22,Silk,6.0,1,5,Thursday
302289,The Present,0.6,2014-01-01,The Present,6.0,2,1,Wednesday
301985,Велкам хом,0.6,2014-10-17,Welcome Home,6.0,1,10,Friday
300763,Pauly Shore Stands Alone,0.6,2014-12-04,Pauly Shore Stands Alone,6.0,2,12,Thursday
300485,Charles Lloyd - Arrows Into Infinity,0.6,2014-08-05,Charles Lloyd - Arrows Into Infinity,6.0,1,8,Tuesday
299526,Behold the Noose,0.6,2014-10-17,Behold the Noose,6.0,1,10,Friday
298829,Haze and Fog,0.6,2014-10-23,Haze and Fog,6.0,1,10,Thursday
297592,Lalaloopsy Babies: First Steps,0.6,2014-01-01,Lalaloopsy Babies: First Steps,6.0,2,1,Wednesday
296381,Time As Money,0.6,2014-10-04,Time As Money,6.0,1,10,Saturday
295518,Down Dog,0.6,2014-09-28,Down Dog,6.0,1,9,Sunday
293235,Shaquille O'Neal Presents: All Star Comedy Jam - Live from Las Vegas,0.6,2014-07-16,Shaquille O'Neal Presents: All Star Comedy Jam - Live from Las Vegas,6.0,2,7,Wednesday
293155,We Are Kings,0.6,2014-09-19,We Are Kings,6.0,1,9,Friday
291846,David Bowie Is Happening Now,0.6,2014-09-23,David Bowie Is Happening Now,6.0,1,9,Tuesday
289820,N: The Madness Of Reason,0.6,2014-11-08,N: The Madness Of Reason,6.0,4,11,Saturday
286397,Roy Orbison: Mystery Girl - Unraveled,0.6,2014-05-19,Roy Orbison: Mystery Girl - Unraveled,6.0,1,5,Monday
279570,10%: What Makes a Hero?,0.6,2014-08-01,10%: What Makes a Hero?,6.0,1,8,Friday
278695,Aldo,0.6,2014-06-24,Aldo,6.0,1,6,Tuesday
277765,Art as a Weapon,0.6,2014-06-12,Art as a Weapon,6.0,3,6,Thursday
277522,A Picture of You,0.6,2014-06-20,A Picture of You,6.0,4,6,Friday
273342,Thomas & Friends: Carnival Capers,0.6,2014-06-01,Thomas & Friends: Carnival Capers,6.0,1,6,Sunday
270380,Mudbloods,0.6,2014-06-21,Mudbloods,6.0,2,6,Saturday
269638,Erro de Continuidade,0.6,2014-05-12,Continuity Error,6.0,1,5,Monday
267363,The Myth of Garrincha,0.6,2014-04-29,The Myth of Garrincha,6.0,1,4,Tuesday
266714,Afronauts,0.6,2014-01-18,Afronauts,6.0,1,1,Saturday
264188,Silent Hill: Lost Days,0.6,2014-04-04,Silent Hill: Lost Days,6.0,1,4,Friday
263138,Mount Joy,0.6,2014-02-02,Mount Joy,6.0,2,2,Sunday
262692,Young Bodies Heal Quickly,0.6,2014-04-19,Young Bodies Heal Quickly,6.0,1,4,Saturday
259570,5 Hour Friends,0.6,2014-03-17,5 Hour Friends,6.0,1,3,Monday
258807,Tiger and Bunny - The Movie: The Rising,0.6,2014-03-14,Tiger & Bunny - The Movie: The Rising,6.0,2,3,Friday
258624,Metropolis II,0.6,2014-02-27,Metropolis II,6.0,1,2,Thursday
258380,Status: Unknown,0.6,2014-02-22,Status: Unknown,6.0,2,2,Saturday
258102,Hacked Circuit,0.6,2014-01-18,Hacked Circuit,6.0,1,1,Saturday
257802,Sinkholes: Swallowed Alive,0.6,2014-01-27,Sinkholes: Swallowed Alive,6.0,1,1,Monday
257262,Tempo Girl,0.6,2014-03-07,Tempo Girl,6.0,1,3,Friday
256637,The Standbys,0.6,2014-02-21,The Standbys,6.0,1,2,Friday
256635,Chaplin of the Mountains,0.6,2014-02-21,Chaplin of the Mountains,6.0,1,2,Friday
255371,Big in Japan,0.6,2014-03-11,Big in Japan,6.0,2,3,Tuesday
253807,Afternoon of a Faun: Tanaquil Le Clercq,0.6,2014-02-05,Afternoon of a Faun: Tanaquil Le Clercq,6.0,2,2,Wednesday
253293,Lady Valor: The Kristin Beck Story,0.6,2014-03-07,Lady Valor: The Kristin Beck Story,6.0,3,3,Friday
252878,Attack of the 50-foot Gummi Bear,0.6,2014-01-28,Attack of the 50-foot Gummi Bear,6.0,1,1,Tuesday
252052,The Sturgeon Queens,0.6,2014-01-20,The Sturgeon Queens,6.0,1,1,Monday
251987,A Short History of Decay,0.6,2014-05-16,A Short History of Decay,6.0,3,5,Friday
251028,Morgan Murphy: Irish Goodbye,0.6,2014-01-21,Morgan Murphy: Irish Goodbye,6.0,2,1,Tuesday
232319,Coyote,0.6,2014-12-16,Coyote,6.0,4,12,Tuesday
224297,The New Black,0.6,2014-02-12,The New Black,6.0,3,2,Wednesday
218681,Con la pata quebrada,0.6,2014-03-16,Barefoot in the Kitchen,6.0,1,3,Sunday
158933,Charlie Victor Romeo,0.6,2014-01-29,Charlie Victor Romeo,6.0,1,1,Wednesday
174323,G.B.F.,0.6,2014-01-17,G.B.F.,5.9,268,1,Friday
203793,Сталинград,0.6,2014-02-28,Stalingrad,5.9,139,2,Friday
384205,The Gift,0.6,2014-07-26,The Gift,5.8,6,7,Saturday
310533,Yes: Like It Is (At The Bristol Hippodrome),0.6,2014-12-09,Yes: Like It Is (At The Bristol Hippodrome),5.8,3,12,Tuesday
289864,Second Opinion,0.6,2014-03-01,Second Opinion,5.8,3,3,Saturday
248834,Compelled By Love,0.6,2014-01-05,Compelled By Love,5.8,3,1,Sunday
323803,Where the Road Runs Out,0.6,2014-09-26,Where the Road Runs Out,5.8,4,9,Friday
298923,Roar: Tigers of the Sundarbans,0.6,2014-10-31,Roar,5.8,4,10,Friday
189277,See You Next Tuesday,0.6,2014-08-22,See You Next Tuesday,5.8,4,8,Friday
321860,To Russia With Love,0.6,2014-10-19,To Russia With Love,5.7,7,10,Sunday
297881,Dead Hearts,0.6,2014-09-20,Dead Hearts,5.7,3,9,Saturday
292342,Bill Maher: Live from D.C.,0.6,2014-09-12,Bill Maher: Live from D.C.,5.7,6,9,Friday
218393,Na kathesai kai na koitas,0.6,2014-04-26,"Standing Aside, Watching",5.7,3,4,Saturday
82056,Collapse,0.6,2012-04-14,Collapse,5.7,6,4,Saturday
267103,The Address,0.6,2014-04-15,The Address,5.6,4,4,Tuesday
395813,Starcrossed,0.6,2014-09-28,Starcrossed,5.5,1,9,Sunday
387135,Allergy to Originality,0.6,2014-01-16,Allergy to Originality,5.5,2,1,Thursday
316756,Turn Around Jake,0.6,2014-01-01,Turn Around Jake,5.5,2,1,Wednesday
306667,Horse Camp,0.6,2015-01-10,Horse Camp,5.5,2,1,Saturday
306285,Zombie Isle,0.6,2014-10-07,Zombie Isle,5.5,2,10,Tuesday
305345,The Cult of JT LeRoy,0.6,2014-11-14,The Cult of JT LeRoy,5.5,2,11,Friday
269238,Koyelaanchal,0.6,2014-05-09,Koyelaanchal,5.5,2,5,Friday
268917,The Past Is a Grotesque Animal,0.6,2014-06-15,The Past Is a Grotesque Animal,5.5,2,6,Sunday
267755,Mite,0.6,2014-04-25,Mite,5.5,2,4,Friday
257109,Bite Size,0.6,2014-03-07,Bite Size,5.5,2,3,Friday
253300,Arlo and Julie,0.6,2014-03-10,Arlo and Julie,5.5,2,3,Monday
253261,Born to Fly: Elizabeth Streb vs. Gravity,0.6,2014-03-08,Born to Fly: Elizabeth Streb vs. Gravity,5.5,2,3,Saturday
242074,Old Goats,0.6,2014-01-18,Old Goats,5.5,2,1,Saturday
227116,La hermandad,0.6,2014-10-26,La hermandad,5.5,2,10,Sunday
291854,Conozcca a los mormones,0.6,2014-10-10,Meet the Mormons,5.4,7,10,Friday
332675,The Gospel of John,0.6,2014-12-01,The Gospel of John,5.4,5,12,Monday
250852,The Notorious Mr. Bout,0.6,2014-01-17,The Notorious Mr. Bout,5.4,5,1,Friday
299833,Begletsy,0.6,2014-10-28,Fugitives,5.4,4,10,Tuesday
281139,行動代號：孫中山,0.6,2014-11-01,Meeting Dr. Sun,5.4,4,11,Saturday
266235,Fray,0.6,2014-04-18,Fray,5.4,4,4,Friday
378150,TR@N$F0RM3R$: The Premake,0.6,2014-06-16,Transformers: The Premake,5.3,3,6,Monday
345901,Perceptions,0.6,2014-10-14,Perceptions,5.3,3,10,Tuesday
287603,Eddie Pepitone: In Ruins,0.6,2014-08-07,Eddie Pepitone: In Ruins,5.3,3,8,Thursday
287178,Toy Masters,0.6,2014-08-16,Toy Masters,5.3,3,8,Saturday
352386,Bad Guy #2,0.6,2015-10-16,Bad Guy #2,5.3,2,10,Friday
343846,Alec Mapa: Baby Daddy,0.6,2014-03-15,Alec Mapa: Baby Daddy,5.3,2,3,Saturday
339045,Captain Z & the Terror of Leviathan,0.6,2014-05-08,Captain Z & the Terror of Leviathan,5.3,2,5,Thursday
296160,Dream Theater: Breaking The Fourth Wall,0.6,2014-09-29,Dream Theater: Breaking The Fourth Wall,5.3,2,9,Monday
284008,HBO Boxing: Golovkin vs. Geale,0.6,2014-07-26,HBO Boxing: Golovkin vs. Geale,5.3,2,7,Saturday
280771,Hladnokrvno,0.6,2014-04-15,Coldblooded,5.3,2,4,Tuesday
270995,The Current: Explore the Healing Powers of the Ocean,0.6,2014-02-01,The Current: Explore the Healing Powers of the Ocean,5.3,2,2,Saturday
266241,Gaming in Color,0.6,2014-04-23,Gaming in Color,5.3,6,4,Wednesday
261988,Greg Proops: Live at Musso & Frank,0.6,2014-03-13,Greg Proops: Live at Musso & Frank,5.3,2,3,Thursday
259855,Paycheck to Paycheck: The Life & Times of Katrina Gilbert,0.6,2014-03-17,Paycheck to Paycheck: The Life & Times of Katrina Gilbert,5.3,2,3,Monday
253538,Bruce Springsteen: Born in the U.S.A. Live in London,0.6,2014-01-13,Bruce Springsteen: Born in the U.S.A. Live in London,5.3,2,1,Monday
245829,Fishing Without Nets,0.6,2014-07-30,Fishing Without Nets,5.3,2,7,Wednesday
257118,The Dog Who Saved Easter,0.6,2014-04-08,The Dog Who Saved Easter,5.2,5,4,Tuesday
305140,The Hand That Feeds,0.6,2014-04-05,The Hand That Feeds,5.2,3,4,Saturday
362609,Surviving Family,0.6,2014-08-15,Surviving Family,5.1,4,8,Friday
277606,Out in the Night,0.6,2014-06-12,Out in the Night,5.1,4,6,Thursday
250671,Watchers of the Sky,0.6,2014-01-20,Watchers of the Sky,5.1,4,1,Monday
588444,Al Helm: Martin Luther King in Palestine,0.6,2014-07-31,Al Helm: Martin Luther King in Palestine,5.0,1,7,Thursday
579552,Red Butterfly,0.6,2014-11-15,Red Butterfly,5.0,1,11,Saturday
553023,Música para Elegidos,0.6,2014-10-16,Música para Elegidos,5.0,1,10,Thursday
512028,Grape Soda,0.6,2014-08-15,Grape Soda,5.0,2,8,Friday
